,IFT,IFT_pred
1677,53.78,51.73335
13,32.24,32.501625
1456,60.13,60.06304
1710,40.52,40.503345
1283,38.36,38.35053
368,36.72,36.9223
938,42.5,41.937386
341,38.34,38.11783
1476,67.82,66.95755
706,33.1,32.92944
660,40.0,39.715763
691,30.7,30.680231
279,31.25,31.03828
602,33.6,33.16187
1297,44.86,44.252438
317,46.39,46.156853
1513,60.81,60.56854
1231,63.3,63.17574
1536,58.46,57.830517
400,29.58,29.341564
335,41.81,41.71928
168,22.23,28.128447
594,45.0,44.081383
1418,51.23,51.120773
481,47.02,45.73966
505,49.49,48.25619
1640,39.63,40.208622
178,23.05,27.78795
1360,33.08,32.778126
1703,36.71,36.738873
1198,21.82,21.342676
365,47.21,47.346138
775,43.3,42.916416
1363,37.74,37.731197
891,31.5,31.415787
319,38.83,38.579224
1511,68.02,67.15993
1368,34.1,34.148716
1377,63.96,63.982327
1481,66.79,66.09019
1173,49.03,49.058155
355,47.92,47.978115
715,35.0,34.91506
1014,44.8,44.335945
284,41.67,40.976135
606,32.8,32.66264
992,67.4,67.53654
266,30.7,29.676584
1637,48.15,48.07433
679,40.8,40.88812
520,57.0,57.51025
978,46.5,46.111797
610,31.6,31.489368
392,27.54,29.50384
1095,44.4,44.75481
1391,42.33,41.891647
782,35.8,35.630665
1716,57.12,55.693638
1525,64.41,63.21728
1130,35.06,35.45372
1092,56.7,56.311436
657,33.5,33.33368
198,44.2,43.520977
1257,66.76,66.62686
1315,69.19,69.22805
637,28.1,27.985481
135,28.0,27.790422
197,46.1,46.864433
646,30.0,29.942245
1657,47.96,48.632416
193,64.5,64.072266
1294,48.38,48.54842
1534,51.99,51.273502
1286,67.06,67.18272
977,48.0,47.862103
541,44.64,43.58878
287,33.6,33.38549
537,53.44,53.208553
734,62.0,61.511044
756,32.6,32.540287
1573,29.4,29.174803
1757,55.32,55.17017
1749,44.67,45.77837
1666,58.22,56.866486
18,45.46,45.327545
645,22.5,22.103834
941,39.8,39.776623
1002,50.5,50.414413
843,42.1,42.370342
1662,34.71,34.78914
445,43.79,43.3445
1365,31.88,32.08027
1488,57.68,57.52552
675,47.0,46.709324
759,31.2,31.079008
1175,41.88,40.75185
439,29.19,29.176712
1448,59.54,59.27422
724,44.6,43.837
1439,58.03,57.711475
1336,28.12,28.10653
792,32.7,32.595417
1433,43.21,42.745884
4,30.49,30.318304
478,65.73,64.28895
1447,63.08,62.125946
786,34.8,34.567883
826,32.4,31.98086
903,46.9,47.093884
1609,30.82,29.703184
1219,38.0,37.808094
858,35.4,35.30836
1143,59.6,58.641075
1148,29.91,29.28321
870,44.3,43.34428
1097,44.2,44.36208
1028,49.3,49.212864
752,34.0,33.6017
416,27.13,26.849318
309,43.88,43.402576
486,29.66,29.59289
1314,27.56,27.440117
353,31.46,31.35424
877,39.6,39.509296
549,31.21,30.30594
755,33.7,33.24141
434,42.68,42.68083
926,62.2,62.254078
219,69.3,68.72823
692,43.8,42.107685
1237,55.21,54.90288
965,58.4,58.48328
115,31.1,31.091202
731,24.8,24.481817
947,35.0,34.902508
558,55.3,55.001915
48,39.63,39.90511
616,29.2,29.624573
1576,35.94,33.821835
620,29.8,30.038822
261,30.3,30.6374
612,30.6,30.829119
1480,68.76,66.65763
1706,58.22,57.12902
560,43.9,44.652267
707,43.1,43.15102
1416,53.25,53.632454
1712,37.45,37.71507
195,55.1,55.299713
322,31.11,30.959343
490,58.79,57.03651
872,42.3,41.91901
37,39.82,39.8578
590,59.6,59.06471
698,36.8,36.232418
1291,55.58,55.543697
1550,39.1,37.85423
30,38.8,38.923824
1626,54.77,54.50392
313,29.85,29.489956
1171,56.79,56.997963
1337,27.22,27.27891
553,29.13,28.89698
763,30.1,30.111488
579,30.5,30.057434
1351,51.2,50.590473
1412,58.71,59.224857
172,25.07,28.51198
1282,40.59,40.350983
774,38.5,38.532997
84,32.18,32.079906
482,41.29,40.2115
129,25.5,25.266106
635,29.9,29.634243
555,24.04,24.00293
848,38.0,37.841084
1074,37.2,37.183155
1027,53.3,52.990627
138,36.3,35.97749
455,38.15,38.10461
163,25.0,26.153376
500,27.14,29.450455
565,43.1,41.72688
1678,46.36,46.3587
145,27.5,25.752337
1403,34.77,34.484318
793,29.5,29.278233
1326,38.01,38.17596
739,48.7,50.391857
1024,59.6,59.26566
1275,48.17,47.930424
356,46.57,46.489063
1048,36.1,36.257954
285,37.45,37.08718
42,28.67,28.713669
1069,39.3,39.10943
885,34.0,33.84421
503,56.03,54.569035
127,28.3,28.657778
1651,31.0,30.890028
743,42.5,42.32561
275,28.2,27.580503
1013,43.4,43.053776
1240,54.58,54.583324
1507,65.62,65.69337
281,28.49,28.45893
1625,33.06,33.12042
915,36.6,36.444828
933,47.0,47.009506
1553,50.1,50.486572
959,69.2,69.27688
1298,43.14,43.195427
1073,37.0,37.013287
170,23.33,28.577234
1685,36.78,36.394215
1639,41.31,41.736366
996,58.6,58.84654
1764,42.43,42.417515
238,30.5,28.868605
401,29.79,29.45805
596,39.5,39.028587
667,29.1,28.882467
512,30.47,28.738798
1083,30.8,30.96422
379,37.75,38.033764
923,33.1,32.897945
1568,32.35,31.253994
155,59.66,61.859646
1325,38.65,38.277916
890,34.3,34.307224
1038,39.7,39.876827
925,32.5,32.23656
1174,45.62,44.882782
530,32.75,32.12958
1410,60.47,62.428654
765,29.6,29.602789
1223,33.0,33.514225
1003,49.1,49.016087
950,35.1,34.963726
1214,29.1,28.727512
1343,22.78,22.760262
1165,27.39,27.443134
1333,29.72,29.668135
982,44.5,44.243023
813,35.8,35.682323
1060,50.4,50.297745
684,29.8,30.041128
800,56.7,56.702972
1128,48.7,48.88796
409,29.24,28.34023
993,62.2,61.980244
237,30.7,28.924458
296,33.31,33.23196
200,40.1,38.82825
375,27.93,27.40597
1183,46.34,46.252163
99,42.39,43.362114
686,59.2,59.539032
647,20.9,20.621778
109,30.8,29.318687
179,22.74,28.064024
622,58.2,57.805767
1084,32.9,33.170113
630,38.5,38.298885
1285,69.85,69.86875
1690,34.83,34.66762
158,35.95,38.273888
1653,30.75,30.594072
134,28.2,28.229803
485,30.28,30.537539
887,32.8,32.746326
52,30.87,30.552017
1362,38.47,38.046314
1258,63.1,63.320126
329,32.24,32.484447
968,49.9,49.739414
736,51.0,50.82876
754,33.2,33.008835
1023,60.6,60.008003
1305,37.27,37.68234
1457,57.71,57.28319
22,35.96,35.947044
784,35.5,35.34741
473,33.64,33.16186
608,32.4,32.187683
1607,42.96,40.951427
1146,36.65,37.525066
1709,41.56,42.04646
289,30.28,30.520966
467,34.78,34.856777
604,33.1,32.978
66,43.15,43.49796
451,27.94,27.785583
1700,39.37,39.594242
1040,39.3,39.42328
1731,36.12,36.018536
1271,49.39,49.54643
143,25.4,25.706858
1549,40.4,40.07204
716,29.9,29.98666
1341,25.28,25.300514
1309,29.69,29.73068
532,28.36,27.663195
682,30.7,30.601778
89,46.5,46.940575
221,59.0,57.09143
1243,47.78,47.19731
472,31.11,30.612785
623,42.5,42.41506
1502,54.02,53.439816
1446,65.84,65.47423
1760,47.13,47.286137
1499,51.19,50.71953
420,28.09,28.866161
830,65.8,64.958084
140,27.5,27.968824
462,38.26,38.33807
911,39.8,39.857224
105,35.2,34.132725
1373,30.33,30.345844
1688,35.77,35.497105
1551,38.1,37.785618
942,39.6,39.061066
1372,33.51,32.901104
613,23.9,23.684023
1374,29.23,29.026724
1349,55.97,56.05886
1045,35.4,35.49424
518,19.72,22.799847
1201,13.84,13.471932
49,35.04,35.188564
1156,52.28,52.77219
1482,63.49,63.42944
53,29.86,29.93498
1100,48.6,48.587738
1344,21.57,21.439236
1264,53.34,53.228718
818,34.8,34.43082
639,27.3,26.890604
1050,35.7,35.910706
1504,49.17,48.706936
1591,53.2,52.213413
956,33.5,33.33067
25,34.39,34.180714
77,27.52,27.707382
248,66.0,66.05825
1357,43.09,43.04278
1193,32.91,32.390312
1389,45.35,45.095512
969,53.0,52.753918
272,29.7,28.711016
1015,42.4,42.009884
240,29.6,28.673195
905,44.8,44.59132
310,40.21,39.990047
984,44.2,43.754086
1077,33.6,33.678513
241,65.1,64.29036
394,30.05,28.990973
1613,29.92,28.370325
1521,64.76,63.068516
1638,43.58,43.626842
1086,76.1,75.99691
1592,42.14,40.77781
1679,43.09,43.92474
1179,24.35,24.107141
278,31.69,31.559004
1586,48.43,47.828606
585,27.6,27.474539
764,30.8,30.961168
273,25.1,25.979921
378,33.37,33.054153
306,35.19,35.172726
62,33.7,33.852455
260,36.8,36.06645
1512,64.68,64.33181
502,59.93,58.353348
1063,45.0,44.82061
1135,30.99,31.171515
819,31.5,31.199072
1408,61.74,61.330204
252,51.2,51.030537
714,30.3,30.435175
1508,62.01,61.877655
214,73.7,72.9069
875,40.9,40.815853
1437,65.32,63.703037
1490,63.12,63.047676
1376,66.29,66.630684
325,46.92,46.815186
68,39.27,39.34197
895,60.6,60.495865
1429,45.47,44.838688
396,26.65,27.8159
1239,47.3,47.263615
64,51.38,52.04862
854,36.2,36.19606
1139,30.62,28.618038
1318,63.53,63.030613
363,53.65,53.108326
128,29.2,28.241367
760,32.3,32.06747
440,30.19,30.375341
1676,57.12,56.746662
1669,41.56,42.233376
1043,36.1,36.306324
1517,63.71,63.028378
563,46.8,45.942097
702,34.8,34.646763
242,29.3,28.17801
1099,44.1,44.092796
829,26.9,26.75609
1330,32.07,32.15179
1595,30.99,30.927599
359,37.42,37.41693
369,35.57,35.706432
1546,63.0,63.335835
794,32.1,32.148815
1030,45.5,45.427094
1317,65.6,65.71215
1250,49.33,49.11975
1367,35.18,34.91219
536,56.2,55.560917
1007,47.4,47.104065
1458,55.23,54.77225
1441,67.39,66.73092
318,43.04,42.929363
1350,49.63,49.880054
972,48.6,48.420605
56,48.24,48.34072
357,44.79,44.575512
510,32.05,33.83348
1531,60.77,60.20018
1194,28.69,28.426266
1489,53.94,53.445206
1249,40.87,40.735348
1210,31.2,28.30013
10,37.77,38.13153
1542,46.6,45.687485
182,60.69,60.490566
1565,42.37,41.09463
627,38.6,38.349422
1743,39.49,39.376637
1213,29.4,28.38498
1140,30.81,27.927347
946,37.2,36.712498
137,42.6,42.94496
865,52.4,52.544292
907,42.9,42.672344
1324,46.07,45.98399
1468,50.62,50.17343
700,35.6,35.29285
717,34.0,33.465076
1411,59.72,60.815678
1072,38.1,38.19582
1668,43.55,44.51307
125,30.8,31.251423
869,46.8,46.99261
878,38.8,38.716587
1070,38.9,39.052776
256,42.3,41.846413
1354,49.09,48.96036
839,46.1,45.83439
1347,62.92,64.36964
91,37.74,38.299744
1584,19.9,19.610933
16,31.03,30.809055
1293,51.11,51.03309
1378,60.5,60.63634
1071,38.1,38.00877
157,44.09,46.124386
1453,57.24,56.838787
883,35.3,35.22285
990,72.0,72.1813
971,50.9,50.7488
658,46.5,45.547718
382,28.77,30.1197
1242,51.05,50.646065
1617,46.05,46.63325
1569,32.33,29.654951
90,40.72,41.58303
674,32.5,32.54524
429,30.04,29.307325
102,37.55,37.756863
1078,34.4,34.671337
1469,48.54,47.999523
457,27.3,27.975773
1012,45.5,45.095226
614,30.3,30.166466
913,38.9,38.740726
1151,28.96,29.67872
1133,30.79,31.358027
484,30.12,31.096788
43,27.46,27.903276
422,37.54,37.857533
593,43.7,43.47525
38,38.58,38.19028
1136,31.09,30.643164
588,19.3,19.8548
809,39.1,39.02177
1762,44.37,44.0854
453,31.33,31.433764
817,33.5,33.27383
1664,34.29,34.22478
160,25.15,29.32496
1484,56.02,55.480713
1169,26.27,26.409908
1102,54.6,53.176243
474,35.96,35.89696
1281,42.51,42.420635
96,53.66,55.01791
1313,30.38,30.20529
1209,32.5,29.21254
749,36.7,36.490227
788,33.5,33.474392
1122,47.8,46.97762
226,29.1,29.362902
450,26.98,26.663445
876,39.7,39.54301
1671,38.07,38.362507
381,27.52,29.014162
1556,37.7,35.233906
815,34.4,34.420048
1432,44.31,43.509457
1055,55.9,55.690937
648,29.7,29.624798
1301,39.29,39.68076
321,32.16,32.103962
651,19.4,19.213852
1704,36.27,36.465466
948,36.0,35.783756
