,IFT,IFT_pred
1580,42.3,42.27842559523814
728,38.9,38.92382287701068
1736,62.12,62.11999999999991
132,28.4,28.390187847222258
550,30.45,30.372574033952162
1268,50.35,50.34999999999994
1631,37.68,37.69111190476187
298,32.42,32.42820000000004
1279,39.69,39.69000000000004
545,35.05,34.99843131087663
1426,47.64,47.639999999999965
1444,57.02,57.02000000000004
696,37.9,37.85321711309529
1081,31.5,31.5
347,47.51,47.533620833333416
1061,47.9,47.91500000000006
970,49.3,49.300000000000075
1643,36.89,36.844673457792204
1659,39.22,39.29789566441437
1195,28.49,28.54679166666665
1269,47.62,47.61999999999992
224,33.9,33.90000000000005
643,24.5,24.5
709,41.1,41.14089583333329
665,29.7,29.7
1585,54.98,54.97999999999998
1756,60.24,60.239999999999874
863,55.7,55.69999999999992
708,31.9,31.895287500000045
989,42.3,42.300000000000054
1509,58.33,58.32999999999995
1096,50.0,50.0
1091,46.1,46.099999999999945
1754,40.55,40.55000000000005
1414,54.21,54.21000000000002
1149,29.59,29.273003702949882
1494,52.46,52.46000000000002
842,39.3,39.30100000000004
232,27.5,27.502840909090914
1144,50.67,50.690125000000045
776,37.7,37.69614999999997
1031,47.2,47.17031249999994
1501,56.45,56.44999999999992
902,44.8,44.78588750000005
1162,30.1,30.35993003593626
1486,64.2,64.1999999999999
1755,40.01,40.00806250000007
742,34.7,34.699124999999974
1392,42.83,42.829999999999956
361,32.87,32.87977083333327
805,43.5,43.52396634615384
1346,64.74,64.73999999999987
351,35.11,35.104812560876624
1384,51.46,51.46000000000002
1435,71.3,71.3000000000001
323,29.89,29.91865000000002
1615,28.71,28.717562500000025
730,37.0,36.979627178030306
1623,33.4,33.40228750000005
542,39.67,39.63711051229207
1000,52.0,52.0
525,42.49,42.45283586309516
1758,50.9,50.90000000000006
1079,32.2,32.19999999999999
458,29.23,29.257132936507947
477,45.13,45.131405519480595
650,29.2,29.21160714285715
1211,30.6,30.229499115724217
1677,53.78,53.6820208333334
13,32.24,32.24092499999996
1456,60.13,60.13000000000009
1710,40.52,40.51336858108107
1283,38.36,38.360000000000014
368,36.72,36.68907916666663
938,42.5,42.431831081081086
341,38.34,38.437799138432254
1476,67.82,67.81999999999996
706,33.1,33.07778749999996
660,40.0,39.917958164414415
691,30.7,30.70458333333333
279,31.25,31.24538333333333
602,33.6,33.580220833333286
1297,44.86,44.86000000000003
317,46.39,46.33274687499998
1513,60.81,60.810000000000024
1231,63.3,63.30000000000009
1536,58.46,58.46000000000002
400,29.58,29.581312499999967
335,41.81,41.83058749999997
168,22.23,22.605447916666677
594,45.0,45.096902678571425
1418,51.23,51.230000000000004
481,47.02,47.00168749999999
505,49.49,49.489999999999895
1640,39.63,39.64438700057015
178,23.05,23.52406949300697
1360,33.08,33.07999999999996
1703,36.71,36.718875000000025
1198,21.82,21.819999999999986
365,47.21,47.24360416666669
775,43.3,43.333946703296746
1363,37.74,37.736874999999934
891,31.5,31.5
319,38.83,38.93324381538597
1511,68.02,68.0200000000001
1368,34.1,34.09999999999995
1377,63.96,63.96000000000002
1481,66.79,66.78999999999998
1173,49.03,49.06043303571437
355,47.92,47.972429166666714
715,35.0,35.00358333333333
1014,44.8,44.80000000000006
284,41.67,41.650187500000044
606,32.8,32.80245892857145
992,67.4,67.39999999999995
266,30.7,30.546595634920646
1637,48.15,48.07182738095243
679,40.8,40.76647123259627
520,57.0,57.01125
978,46.5,46.5
610,31.6,31.618749999999956
392,27.54,27.56048109243695
1095,44.4,44.400000000000055
1391,42.33,42.329999999999956
782,35.8,35.79643750000003
1716,57.12,57.12687499999991
1525,64.41,64.40999999999993
1130,35.06,35.07793749999996
1092,56.7,56.69999999999992
657,33.5,33.501645833333335
198,44.2,44.19365624999994
1257,66.76,66.76000000000013
1315,69.19,69.18999999999993
637,28.1,28.09999999999996
135,28.0,27.99595
197,46.1,46.099999999999945
646,30.0,30.015763690476188
1657,47.96,48.057156250000034
193,64.5,64.5
1294,48.38,48.38000000000008
1534,51.99,51.989999999999895
1286,67.06,67.06000000000006
977,48.0,48.0
541,44.64,44.64616666666664
287,33.6,33.590137499999955
537,53.44,53.44000000000002
734,62.0,62.0
756,32.6,32.59437499999995
1573,29.4,29.41595833333338
1757,55.32,55.32000000000005
1749,44.67,44.78172836538466
1666,58.22,58.213124999999955
18,45.46,45.46000000000002
645,22.5,22.5
941,39.8,39.795893581081124
1002,50.5,50.460816666666666
843,42.1,42.07413690476186
1662,34.71,34.700625000000024
445,43.79,43.827118019480494
1365,31.88,31.880000000000063
1488,57.68,57.679999999999964
675,47.0,46.96475492424242
759,31.2,31.199999999999996
1175,41.88,41.708766561624714
439,29.19,29.186333333333373
1448,59.54,59.53999999999998
724,44.6,44.34220722818843
1439,58.03,58.03000000000005
1336,28.12,28.064369362745044
792,32.7,32.69999999999998
1433,43.21,43.21000000000002
4,30.49,30.47965624999997
478,65.73,65.72999999999992
1447,63.08,63.07999999999995
786,34.8,34.794583333333364
826,32.4,32.40000000000005
903,46.9,46.90696875000005
1609,30.82,30.822250000000015
1219,38.0,38.0
858,35.4,35.40000000000005
1143,59.6,59.5905625
1148,29.91,29.421050171502486
870,44.3,44.19084562104568
1097,44.2,44.199999999999946
1028,49.3,49.27582291666674
752,34.0,34.0
416,27.13,27.131625000000053
309,43.88,43.77205060668505
486,29.66,29.522749681020734
1314,27.56,27.59695312499996
353,31.46,31.44170625000002
877,39.6,39.59430357142852
549,31.21,31.07601768474583
755,33.7,33.699999999999974
434,42.68,42.695437499999954
926,62.2,62.19999999999991
219,69.3,69.3000000000001
692,43.8,43.40416852244981
1237,55.21,55.21000000000002
965,58.4,58.40000000000001
115,31.1,31.04286805555551
731,24.8,24.79999999999997
947,35.0,35.0
558,55.3,55.36464166666675
48,39.63,39.6181443823632
616,29.2,29.22869047619048
1576,35.94,35.93040909090913
620,29.8,29.796249999999997
261,30.3,30.27825073051948
612,30.6,30.58041369047615
1480,68.76,68.76000000000013
1706,58.22,58.213124999999955
560,43.9,43.89666666666672
707,43.1,43.106291666666614
1416,53.25,53.25
1712,37.45,37.4454573863636
195,55.1,55.099999999999966
322,31.11,31.108149999999984
490,58.79,58.79184583333331
872,42.3,42.09805670770207
37,39.82,39.79625080128209
590,59.6,59.58662499999999
698,36.8,36.769544791666696
1291,55.58,55.57999999999995
1550,39.1,39.099999999999945
30,38.8,38.80000000000004
1626,54.77,54.77000000000002
313,29.85,29.799518086080543
1171,56.79,56.78999999999998
1337,27.22,27.321758567290562
553,29.13,29.005703817873346
763,30.1,30.099999999999955
579,30.5,30.512247916666666
1351,51.2,51.19999999999992
1412,58.71,58.71000000000002
172,25.07,25.351384442110163
1282,40.59,40.59000000000004
774,38.5,38.47545208333334
84,32.18,32.18224999999998
482,41.29,41.288708333333304
129,25.5,25.526594618055555
635,29.9,29.900000000000045
555,24.04,24.08029427083331
848,38.0,38.0
1074,37.2,37.19999999999997
1027,53.3,53.31804166666674
138,36.3,36.20276073908733
455,38.15,38.15693333333338
163,25.0,25.063613888888888
500,27.14,27.20845972222225
565,43.1,42.977872747747696
1678,46.36,46.13170072115388
145,27.5,27.4829765625
1403,34.77,34.76999999999999
793,29.5,29.5
1326,38.01,37.98133593750007
739,48.7,48.64036110347979
1024,59.6,59.6
1275,48.17,48.17000000000005
356,46.57,46.606124198718
1048,36.1,36.09999999999995
285,37.45,37.46949999999997
42,28.67,28.673297649572675
1069,39.3,39.30495608108112
885,34.0,34.0
503,56.03,56.030000000000065
127,28.3,28.400527974619326
1651,31.0,30.996187499999998
743,42.5,42.48689501054501
275,28.2,28.075549358353364
1013,43.4,43.400000000000055
1240,54.58,54.57999999999995
1507,65.62,65.61999999999992
281,28.49,28.50550490196077
1625,33.06,33.067158333333296
915,36.6,36.59999999999995
933,47.0,47.00875
1553,50.1,50.09999999999994
959,69.2,69.1999999999999
1298,43.14,43.13999999999997
1073,37.0,37.0
170,23.33,24.023014814060986
1685,36.78,36.73402405303034
1639,41.31,41.339685247747724
996,58.6,58.59999999999999
1764,42.43,42.39051190476186
238,30.5,30.305588655934706
401,29.79,29.788687499999973
596,39.5,39.505808326752074
667,29.1,29.09999999999996
512,30.47,30.1699243541181
1083,30.8,30.800000000000004
379,37.75,37.766666666666666
923,33.1,33.09999999999995
1568,32.35,32.27858823529407
155,59.66,59.65999999999993
1325,38.65,38.650000000000055
890,34.3,34.300000000000026
1038,39.7,39.69999999999995
925,32.5,32.5
1174,45.62,45.61391666666659
530,32.75,32.518409202602946
1410,60.47,60.469999999999956
765,29.6,29.599999999999955
1223,33.0,33.0
1003,49.1,49.09999999999994
950,35.1,35.09999999999995
1214,29.1,29.037641121031708
1343,22.78,22.78058333333331
1165,27.39,27.38468720238098
1333,29.72,29.792085591491837
982,44.5,44.5
813,35.8,35.787333333333365
1060,50.4,50.38327500000006
684,29.8,29.80098214285714
800,56.7,56.68968749999992
1128,48.7,48.69999999999993
409,29.24,29.218383829365063
993,62.2,62.19999999999991
237,30.7,30.464396027729578
296,33.31,33.30738749999996
200,40.1,40.12410937499995
375,27.93,27.937734962406022
1183,46.34,46.340000000000046
99,42.39,42.39214466089464
686,59.2,59.19124999999991
647,20.9,20.900000000000027
109,30.8,30.49405442318232
179,22.74,23.66567732085246
622,58.2,58.212499999999906
1084,32.9,32.90000000000005
630,38.5,38.4214142609127
1285,69.85,69.85000000000005
1690,34.83,34.82837499999996
158,35.95,35.961187499999966
1653,30.75,30.73927083333333
134,28.2,28.154809375000006
485,30.28,30.247906980519495
887,32.8,32.80000000000002
52,30.87,30.86362499999994
1362,38.47,38.46999999999995
1258,63.1,63.10000000000002
329,32.24,32.260745833333296
968,49.9,49.90000000000006
736,51.0,51.0
754,33.2,33.19999999999998
1023,60.6,60.6
1305,37.27,37.26999999999999
1457,57.71,57.71000000000002
22,35.96,35.96000000000002
784,35.5,35.5
473,33.64,33.650375000000004
608,32.4,32.42289642857148
1607,42.96,43.014270833333356
1146,36.65,36.7870491071429
1709,41.56,41.80461703435451
289,30.28,30.285750000000014
467,34.78,34.78587500000003
604,33.1,33.093970833333294
66,43.15,43.07261059496064
451,27.94,28.118365823412734
1700,39.37,39.42319102877223
1040,39.3,39.30000000000004
1731,36.12,36.11999999999993
1271,49.39,49.389999999999965
143,25.4,25.386731770833368
1549,40.4,40.400000000000055
716,29.9,29.90098214285718
1341,25.28,25.29097083333331
1309,29.69,29.690000000000044
532,28.36,28.226078717882682
682,30.7,30.688273809523803
89,46.5,46.538145032051276
221,59.0,58.9867625
1243,47.78,47.78000000000008
472,31.11,31.061537202380947
623,42.5,42.5
1502,54.02,54.02000000000002
1446,65.84,65.84000000000007
1760,47.13,47.14038541666674
1499,51.19,51.19000000000004
420,28.09,28.279225198412682
830,65.8,65.8000000000001
140,27.5,27.550628321057314
462,38.26,38.256065277777836
911,39.8,39.8028666666667
105,35.2,35.270850917658706
1373,30.33,30.329999999999966
1688,35.77,35.766812499999986
1551,38.1,38.099999999999945
942,39.6,39.60523958333328
1372,33.51,33.51000000000005
613,23.9,23.900000000000034
1374,29.23,29.22937500000001
1349,55.97,55.969999999999935
1045,35.4,35.40000000000005
518,19.72,19.785285714285738
1201,13.84,13.840000000000003
49,35.04,35.03999999999998
1156,52.28,52.25987500000008
1482,63.49,63.489999999999874
53,29.86,29.86006249999998
1100,48.6,48.59999999999994
1344,21.57,21.585708333333322
1264,53.34,53.34000000000005
818,34.8,34.800000000000026
639,27.3,27.299999999999983
1050,35.7,35.699999999999974
1504,49.17,49.17000000000005
1591,53.2,53.090143749999925
956,33.5,33.5
25,34.39,34.39
77,27.52,27.627092012317735
248,66.0,66.0
1357,43.09,43.090000000000046
1193,32.91,32.90999999999999
1389,45.35,45.349999999999945
969,53.0,53.0
272,29.7,29.602049354118112
1015,42.4,42.400000000000055
240,29.6,29.27995878051119
905,44.8,44.794175595238144
310,40.21,40.15789394044396
984,44.2,44.199999999999946
1077,33.6,33.59999999999995
241,65.1,65.10000000000004
394,30.05,30.0178125
1613,29.92,29.92308333333337
1521,64.76,64.76000000000013
1638,43.58,43.49513989239923
1086,76.1,76.10000000000008
1592,42.14,42.14239583333331
1679,43.09,43.13667389485518
1179,24.35,24.3786692708333
278,31.69,31.69380000000004
1586,48.43,48.429999999999936
585,27.6,27.59999999999996
764,30.8,30.800000000000004
273,25.1,25.132579166666634
378,33.37,33.3824166666666
306,35.19,35.19000000000004
62,33.7,33.699999999999974
260,36.8,36.502529489087316
1512,64.68,64.68000000000002
502,59.93,59.921062499999984
1063,45.0,44.9996875
1135,30.99,30.990866666666637
819,31.5,31.5
1408,61.74,61.739999999999874
252,51.2,51.176412202380874
714,30.3,30.29577380952381
1508,62.01,62.010000000000126
214,73.7,73.6999999999999
875,40.9,40.93701785714291
1437,65.32,65.31999999999998
1490,63.12,63.11999999999991
1376,66.29,66.28999999999998
325,46.92,46.96317360347989
68,39.27,39.27578124999999
895,60.6,60.6
1429,45.47,45.46999999999993
396,26.65,26.71040000000004
1239,47.3,47.30000000000007
64,51.38,51.380000000000074
854,36.2,36.19999999999997
1139,30.62,30.467917840557227
1318,63.53,63.530000000000015
363,53.65,53.6461666666667
128,29.2,28.961918834363455
760,32.3,32.30000000000001
440,30.19,30.1802053571429
1676,57.12,57.12687499999991
1669,41.56,41.908356915306896
1043,36.1,36.09999999999995
1517,63.71,63.71000000000002
563,46.8,46.755165178571474
702,34.8,34.77105208333335
242,29.3,29.21352367796756
1099,44.1,44.099999999999945
829,26.9,26.90000000000004
1330,32.07,32.04604166666668
1595,30.99,30.98999999999997
359,37.42,37.44319112103178
369,35.57,35.571850000000026
1546,63.0,63.0
794,32.1,32.09999999999995
1030,45.5,45.49432142857143
1317,65.6,65.60000000000004
1250,49.33,49.32999999999995
1367,35.18,35.17999999999997
536,56.2,56.19999999999992
1007,47.4,47.39518750000006
1458,55.23,55.22999999999998
1441,67.39,67.39000000000006
318,43.04,43.02292071400821
1350,49.63,49.63000000000008
972,48.6,48.59999999999994
56,48.24,48.244242948717854
357,44.79,44.80553051948049
510,32.05,32.280677083333345
1531,60.77,60.77000000000006
1194,28.69,28.690000000000044
1489,53.94,53.94000000000002
1249,40.87,40.869999999999926
1210,31.2,30.87738725579975
10,37.77,37.782479166666654
1542,46.6,46.59999999999994
182,60.69,60.689999999999976
1565,42.37,42.36906249999993
627,38.6,38.60824999999995
1743,39.49,39.489999999999924
1213,29.4,29.221158814522216
1140,30.81,30.65208823529408
946,37.2,37.19999999999997
137,42.6,42.56010669642852
865,52.4,52.405416666666724
907,42.9,42.87874055527811
1324,46.07,46.070000000000064
1468,50.62,50.61999999999992
700,35.6,35.609945833333285
717,34.0,33.97625
1411,59.72,59.719999999999956
1072,38.1,38.099999999999945
1668,43.55,43.57410291271232
125,30.8,30.820438369269624
869,46.8,46.81219711538468
878,38.8,38.80000000000004
1070,38.9,38.90137500000006
256,42.3,42.30630461309527
1354,49.09,49.08793750000005
839,46.1,46.069102083333284
1347,62.92,62.92000000000005
91,37.74,37.84867513188316
1584,19.9,19.900000000000023
16,31.03,31.014708333333346
1293,51.11,51.11000000000004
1378,60.5,60.5
1071,38.1,38.141217985842935
157,44.09,44.10831250000004
1453,57.24,57.23999999999988
883,35.3,35.300000000000026
990,72.0,72.0
971,50.9,50.89600000000006
658,46.5,46.49212159090909
382,28.77,28.7647757352941
1242,51.05,51.050000000000075
1617,46.05,46.1337065476191
1569,32.33,32.29393749999996
90,40.72,40.81975081168826
674,32.5,32.50595
429,30.04,29.986437996031725
102,37.55,37.55000000000003
1078,34.4,34.40000000000005
1469,48.54,48.53999999999997
457,27.3,27.34123514957263
1012,45.5,45.5
614,30.3,30.292226190476192
913,38.9,38.90312500000006
1151,28.96,28.933347222222245
1133,30.79,30.825012499999975
484,30.12,30.162616071428516
43,27.46,27.49492516449168
422,37.54,37.59438194444442
593,43.7,43.76191071428566
38,38.58,38.58910271569643
1136,31.09,31.03482648809524
588,19.3,19.299999999999972
809,39.1,39.10308108108103
1762,44.37,44.25163124999993
453,31.33,31.318156249999966
817,33.5,33.5
1664,34.29,34.29140624999997
160,25.15,25.661667538163623
1484,56.02,56.020000000000024
1169,26.27,26.2534107142857
1102,54.6,54.599999999999966
474,35.96,35.95946250000002
1281,42.51,42.51000000000008
96,53.66,53.65999999999995
1313,30.38,30.36237500000006
1209,32.5,32.29865017482517
749,36.7,36.67572916666664
788,33.5,33.5
1122,47.8,47.77831943681324
226,29.1,29.09334090909087
450,26.98,27.024824435286945
876,39.7,39.70193749999996
1671,38.07,38.0929809275794
381,27.52,27.53933823529411
1556,37.7,37.69999999999997
815,34.4,34.39750000000005
1432,44.31,44.30999999999996
1055,55.9,55.90000000000002
648,29.7,29.691190476190474
1301,39.29,39.28999999999998
321,32.16,32.16482142857142
651,19.4,19.40000000000002
1704,36.27,36.276187499999985
948,36.0,36.0
442,35.95,35.97227499999997
582,22.2,22.200000000000028
750,34.0,34.004583333333336
1409,58.32,58.32000000000003
1010,46.6,46.59999999999994
873,42.6,42.63795146520142
713,36.8,36.866842985843014
371,26.0,25.99271875
397,30.3,30.283750000000005
1529,53.18,53.179999999999936
1188,22.82,22.819999999999986
188,23.36,24.263174674630886
921,33.8,33.800000000000026
1577,30.6,30.490141597985307
1604,23.25,23.25
1618,41.08,41.068206081081044
1199,18.22,18.22000000000002
122,38.8,38.92947172619051
9,42.22,42.22093749999994
1487,61.75,61.75
164,57.52,57.52000000000004
804,43.8,43.82290086996341
1125,35.3,35.30093750000002
231,29.6,29.658255288461493
373,25.73,25.775098651960796
571,34.7,34.84922232142854
1567,32.98,32.98000000000001
726,41.5,41.34634255612565
271,26.8,26.787093055555538
1732,36.04,36.03999999999998
239,72.0,72.0
934,46.8,46.815747916666716
1207,44.1,44.09490624999994
76,28.27,28.372050576159943
223,50.5,50.48475595238095
662,37.1,37.10308020833329
642,31.3,31.292150000000003
981,44.5,44.5
1422,49.22,49.219999999999914
460,32.38,32.41965909090915
311,35.78,35.82408663194447
1042,38.2,38.19999999999996
1215,55.0,55.0
413,37.5,37.543175000000005
1029,50.3,50.28625000000007
1178,26.41,26.496014192231407
280,29.31,29.264214151044996
499,28.33,28.282634260950733
328,34.49,34.49662499999995
0,39.61,39.60610416666668
572,26.1,26.111249999999963
932,50.0,49.988677083333336
609,27.5,27.5
741,45.4,45.41262335372966
1185,34.6,34.642942857142806
339,35.12,35.11999999999993
1206,47.5,47.56896428571428
493,43.93,43.92856249999994
1751,42.39,42.44820238095236
781,37.2,37.21188124999996
1120,54.1,54.12218749999996
927,55.1,55.099999999999966
55,50.39,50.37221874999996
350,39.64,39.59818190358372
940,40.6,40.56749166666661
771,49.4,49.30638610347991
39,36.2,36.26822272727269
522,51.55,51.51328720238102
1288,60.76,60.760000000000126
1597,39.01,38.964566666666734
304,35.85,35.84999999999995
215,27.9,27.953482300166474
1322,50.53,50.530000000000086
1395,40.07,40.07000000000004
538,51.23,51.230000000000004
1527,59.4,59.4
1261,61.32,61.32000000000001
1400,37.66,37.659999999999975
1112,37.1,37.164537326388846
1727,47.15,47.15000000000006
1579,25.1,25.099999999999962
268,30.4,30.149550450244238
1062,47.3,47.29280000000007
152,29.9,29.900000000000045
79,47.67,47.66942738095242
1265,58.12,58.11999999999991
1752,41.42,41.39101190476195
844,38.9,38.900000000000055
389,38.38,38.381541666666735
345,28.62,28.5640170123177
174,54.23,54.22999999999998
1708,43.55,43.54052969842662
1514,57.01,57.01000000000012
24,34.43,34.42999999999997
161,24.85,25.23997631324398
1505,71.28,71.28
694,40.2,40.08062472060125
119,28.5,28.483449999999998
1082,33.4,33.40000000000005
262,34.2,34.06461458333332
570,26.7,26.69625000000002
1702,37.19,37.195650000000036
1192,18.42,18.420000000000012
81,41.65,41.673438311688365
1463,53.41,53.40999999999995
738,38.5,38.5198125
1571,41.7,41.70549999999995
1245,52.46,52.46000000000002
1692,34.01,34.00850000000005
410,29.8,29.79565625
113,32.0,31.91303472222222
1493,55.58,55.57999999999995
435,44.92,44.921325000000046
83,34.35,34.35149999999995
92,35.57,35.57718750000003
301,42.14,42.13999999999997
19,40.05,40.05000000000005
185,45.84,45.840000000000046
227,39.8,39.74420052083338
1233,57.23,57.22999999999996
333,50.42,50.42200000000005
1255,72.08,72.07999999999996
508,40.49,40.35355853400065
1452,60.1,60.1
314,27.42,27.44886840120666
1748,46.59,46.590000000000046
790,32.9,32.90000000000005
1605,21.64,21.640000000000036
551,29.92,29.75968918546733
671,54.1,54.099999999999966
1262,60.03,60.030000000000044
1161,34.08,34.00742708333331
1049,33.4,33.40000000000005
1552,55.2,55.19999999999992
1204,63.7,63.69999999999991
340,40.17,40.205740384615424
1085,30.1,30.099999999999955
307,35.02,35.01999999999999
922,35.8,35.800000000000026
1182,23.42,23.420000000000023
17,29.87,29.86914583333327
67,39.7,39.69999999999995
1538,52.92,52.92000000000005
1510,69.71,69.71000000000002
721,30.8,30.813750000000006
112,27.6,27.56708363667579
1603,29.07,29.10344246031746
725,27.4,27.40000000000004
516,24.81,24.827582589285676
1691,34.49,34.489999999999945
1126,66.95,66.9499999999999
415,41.13,41.121987500000074
1497,57.28,57.28000000000005
263,29.5,29.51646366911598
1616,54.09,54.09000000000007
846,38.4,38.400000000000055
291,30.25,30.261299999999995
1287,63.51,63.510000000000126
251,36.1,36.08699999999995
605,30.8,30.821250000000003
1572,31.7,31.623634157509144
1438,62.01,62.010000000000126
1025,56.9,56.90000000000002
1399,37.87,37.86999999999993
380,27.53,27.519156249999998
1532,58.39,58.39000000000001
967,55.5,55.5
367,40.04,40.00734370913928
402,30.29,30.289999999999974
678,31.9,31.884250000000048
