Temperature,Pressure,Methane,Nitrogen,M1_conc,M2_conc,Salttype,D_change,Phase,IFT
100,17.05,0,0,0.085,0,NaCl,0.58316,SC,27.94
100,14.37,0,0,0.085,0,NaCl,0.66489,SC,29.9
100,12.25,0,0,0.085,0,NaCl,0.72612,SC,31.33
100,9.6,0,0,0.085,0,NaCl,0.79438,SC,35.12
100,6.8,0,0,0.085,0,NaCl,0.85453,LIQUID,38.15
100,25.8,0,0,0.87,0,NaCl,0.40887,SC,25.97
100,21.41,0,0,0.87,0,NaCl,0.493,SC,27.3
100,18.15,0,0,0.87,0,NaCl,0.57785,SC,29.23
100,15.3,0,0,0.87,0,NaCl,0.66305,SC,29.88
100,11.95,0,0,0.87,0,NaCl,0.76159,SC,32.38
100,10.33,0,0,0.87,0,NaCl,0.80404,SC,34.85
100,8.35,0,0,0.87,0,NaCl,0.85028,SC,38.26
100,6.32,0,0,0.87,0,NaCl,0.89145,LIQUID,41.47
100,25.4,0,0,1.79,0,NaCl,0.43914,SC,27.65
100,18.92,0,0,1.79,0,NaCl,0.5836,SC,31.41
100,16.9,0,0,1.79,0,NaCl,0.64316,SC,32.45
100,13.75,0,0,1.79,0,NaCl,0.73825,SC,34.78
100,10.93,0,0,1.79,0,NaCl,0.8172,SC,37.67
100,8.41,0,0,1.79,0,NaCl,0.87784,SC,42
100,6.35,0,0,1.79,0,NaCl,0.9201,LIQUID,44.63
100,22.76,0,0,2.75,0,NaCl,0.51769,SC,29.57
100,20.73,0,0,2.75,0,NaCl,0.56313,SC,31.11
100,16.15,0,0,2.75,0,NaCl,0.69154,SC,33.64
100,13.12,0,0,2.75,0,NaCl,0.78332,SC,35.96
100,10.67,0,0,2.75,0,NaCl,0.85111,SC,39.43
100,8.48,0,0,2.75,0,NaCl,0.90352,SC,43.19
100,6.43,0,0,2.75,0,NaCl,0.94615,LIQUID,45.13
24.65,1.01,0,0,0,0,Water,0.979,GAS,65.73
24.75,2,0,0,0,0,Water,0.958,GAS,58.9
24.75,3,0,0,0,0,Water,0.934,GAS,52.42
24.75,4,0,0,0,0,Water,0.906,GAS,47.02
24.75,5.01,0,0,0,0,Water,0.867,GAS,41.29
24.75,6.01,0,0,0,0,Water,0.804,GAS,36
24.75,7.02,0,0,0,0,Water,0.25,GAS,30.12
24.75,8.02,0,0,0,0,Water,0.221,LIQUID,30.28
24.75,10.01,0,0,0,0,Water,0.181,LIQUID,29.66
24.75,14.99,0,0,0,0,Water,0.126,LIQUID,27.73
24.75,19.99,0,0,0,0,Water,0.09,LIQUID,25.99
39.75,1,0,0,0,0,Water,0.975,LIQUID,63.55
39.75,2,0,0,0,0,Water,0.956,LIQUID,58.79
39.65,3.01,0,0,0,0,Water,0.935,LIQUID,51.15
39.65,4.01,0,0,0,0,Water,0.91,LIQUID,46.94
39.65,5.02,0,0,0,0,Water,0.881,LIQUID,43.93
39.65,6,0,0,0,0,Water,0.845,LIQUID,40.21
39.75,7.02,0,0,0,0,Water,0.796,LIQUID,36.87
39.75,8.02,0,0,0,0,Water,0.715,SC,33.47
39.75,10,0,0,0,0,Water,0.363,SC,31.2
39.75,15,0,0,0,0,Water,0.216,SC,29.17
40.05,20.02,0,0,0,0,Water,0.161,SC,28.33
39.75,24.92,0,0,0,0,Water,0.124,SC,27.14
60.35,1,0,0,0,0,Water,0.967,LIQUID,62.48
60.35,1.99,0,0,0,0,Water,0.95,LIQUID,59.93
60.35,2.99,0,0,0,0,Water,0.931,LIQUID,56.03
60.35,3.99,0,0,0,0,Water,0.91,LIQUID,52.42
60.35,5,0,0,0,0,Water,0.887,LIQUID,49.49
60.35,6,0,0,0,0,Water,0.861,LIQUID,46.28
60.35,7.01,0,0,0,0,Water,0.831,LIQUID,43.36
60.35,8.01,0,0,0,0,Water,0.796,SC,40.49
60.35,8.99,0,0,0,0,Water,0.752,SC,37.76
60.45,10,0,0,0,0,Water,0.7,SC,32.05
60.45,10.57,0,0,0,0,Water,0.662,SC,31.23
60.35,15.01,0,0,0,0,Water,0.388,SC,30.47
60.35,20,0,0,0,0,Water,0.27,SC,29.07
60.35,25,0,0,0,0,Water,0.208,SC,27.44
60.35,30,0,0,0,0,Water,0.167,SC,26.91
60.35,40,0,0,0,0,Water,0.111,SC,24.81
60.35,50,0,0,0,0,Water,0.071,SC,22.97
60.35,60,0,0,0,0,Water,0.041,SC,19.72
70.15,1,0,0,0,0,Water,0.962,LIQUID,61.28
70.15,2,0,0,0,0,Water,0.946,LIQUID,57
70.15,3,0,0,0,0,Water,0.928,LIQUID,55.58
70.15,4,0,0,0,0,Water,0.908,LIQUID,51.55
70.15,5,0,0,0,0,Water,0.887,LIQUID,48.5
70.15,6,0,0,0,0,Water,0.864,LIQUID,45.36
70.15,7.05,0,0,0,0,Water,0.837,LIQUID,42.49
70.15,8.03,0,0,0,0,Water,0.808,SC,39.83
70.15,9.02,0,0,0,0,Water,0.774,SC,37.46
70.15,10.03,0,0,0,0,Water,0.735,SC,35.38
70.15,11.04,0,0,0,0,Water,0.687,SC,33.97
70.15,12.05,0,0,0,0,Water,0.637,SC,32.75
70.15,15.09,0,0,0,0,Water,0.476,SC,30.31
70.15,20.2,0,0,0,0,Water,0.324,SC,28.36
70.15,25.25,0,0,0,0,Water,0.249,SC,27.46
70.15,35.28,0,0,0,0,Water,0.165,SC,25.52
70.15,41.32,0,0,0,0,Water,0.132,SC,24.41
101.15,1,0,0,0,0,Water,0.944,LIQUID,56.2
101.15,2,0,0,0,0,Water,0.929,LIQUID,53.44
101.15,3,0,0,0,0,Water,0.913,LIQUID,51.23
101.15,4,0,0,0,0,Water,0.897,LIQUID,48.76
101.15,5,0,0,0,0,Water,0.88,LIQUID,46.53
101.15,6,0,0,0,0,Water,0.861,LIQUID,44.64
101.15,9,0,0,0,0,Water,0.799,SC,39.67
101.15,10,0,0,0,0,Water,0.775,SC,38.05
101.15,11,0,0,0,0,Water,0.75,SC,36.64
101.15,12,0,0,0,0,Water,0.723,SC,35.05
101.15,13,0,0,0,0,Water,0.695,SC,33.81
101.15,14,0,0,0,0,Water,0.666,SC,32.81
101.15,15,0,0,0,0,Water,0.636,SC,32.22
101.15,16,0,0,0,0,Water,0.605,SC,31.21
101.15,17,0,0,0,0,Water,0.575,SC,30.45
101.15,18,0,0,0,0,Water,0.546,SC,29.92
101.15,19,0,0,0,0,Water,0.517,SC,29.27
101.15,20,0,0,0,0,Water,0.491,SC,29.13
101.15,30,0,0,0,0,Water,0.314,SC,25.27
101.15,40,0,0,0,0,Water,0.227,SC,24.04
101.15,49.99,0,0,0,0,Water,0.164,SC,22.25
101.15,60,0,0,0,0,Water,0.121,SC,21.23
25,2,0,0,0.98,0,NaClKCl,1.008,GAS,55.3
100,2,0,0,0.98,0,NaClKCl,0.9717,LIQUID,55.4
25,4,0,0,0.98,0,NaClKCl,0.9554,GAS,43.9
100,4,0,0,0.98,0,NaClKCl,0.9411,LIQUID,51
25,6,0,0,0.98,0,NaClKCl,0.8591,GAS,32.4
100,6,0,0,0.98,0,NaClKCl,0.9061,LIQUID,46.8
25,8,0,0,0.98,0,NaClKCl,0.2741,LIQUID,28.8
100,8,0,0,0.98,0,NaClKCl,0.8662,SC,43.1
25,10,0,0,0.98,0,NaClKCl,0.2343,LIQUID,27.7
100,10,0,0,0.98,0,NaClKCl,0.8204,SC,39.7
25,12,0,0,0.98,0,NaClKCl,0.2072,LIQUID,27.3
100,12,0,0,0.98,0,NaClKCl,0.7684,SC,37
25,14,0,0,0.98,0,NaClKCl,0.1865,LIQUID,26.7
100,14,0,0,0.98,0,NaClKCl,0.7105,SC,34.7
25,16,0,0,0.98,0,NaClKCl,0.1695,LIQUID,26.1
100,16,0,0,0.98,0,NaClKCl,0.6494,SC,33.6
25,18,0,0,0.98,0,NaClKCl,0.155,LIQUID,25.8
100,18,0,0,0.98,0,NaClKCl,0.5895,SC,32.6
25,20,0,0,0.98,0,NaClKCl,0.1423,LIQUID,25.7
100,20,0,0,0.98,0,NaClKCl,0.5348,SC,31.9
25,25,0,0,0.98,0,NaClKCl,0.1158,LIQUID,25
100,25,0,0,0.98,0,NaClKCl,0.4298,SC,30.5
25,30,0,0,0.98,0,NaClKCl,0.0946,LIQUID,23.7
100,30,0,0,0.98,0,NaClKCl,0.3586,SC,29.1
25,35,0,0,0.98,0,NaClKCl,0.0766,LIQUID,22.2
100,35,0,0,0.98,0,NaClKCl,0.308,SC,28.3
25,40,0,0,0.98,0,NaClKCl,0.0613,LIQUID,20.8
100,40,0,0,0.98,0,NaClKCl,0.2686,SC,27.6
25,45,0,0,0.98,0,NaClKCl,0.0477,LIQUID,20.2
100,45,0,0,0.98,0,NaClKCl,0.2375,SC,27.2
25,50,0,0,0.98,0,NaClKCl,0.0356,LIQUID,19.3
100,50,0,0,0.98,0,NaClKCl,0.211,SC,26.7
50,2,0,0,0.98,0,NaClKCl,1.0005,LIQUID,59.6
150,2,0,0,0.98,0,NaClKCl,0.9359,LIQUID,46.3
50,4,0,0,0.98,0,NaClKCl,0.9582,LIQUID,51.7
150,4,0,0,0.98,0,NaClKCl,0.911,LIQUID,43.7
50,6,0,0,0.98,0,NaClKCl,0.9029,LIQUID,45
150,6,0,0,0.98,0,NaClKCl,0.8841,LIQUID,41.2
50,8,0,0,0.98,0,NaClKCl,0.82,SC,39.5
150,8,0,0,0.98,0,NaClKCl,0.8553,SC,39.2
50,10,0,0,0.98,0,NaClKCl,0.6558,SC,36.9
150,10,0,0,0.98,0,NaClKCl,0.825,SC,37
50,12,0,0,0.98,0,NaClKCl,0.4564,SC,34.8
150,12,0,0,0.98,0,NaClKCl,0.7921,SC,34.7
50,14,0,0,0.98,0,NaClKCl,0.37,SC,33.6
150,14,0,0,0.98,0,NaClKCl,0.758,SC,32.4
50,16,0,0,0.98,0,NaClKCl,0.321,SC,33.1
150,16,0,0,0.98,0,NaClKCl,0.7227,SC,30.8
50,18,0,0,0.98,0,NaClKCl,0.2869,SC,32.8
150,18,0,0,0.98,0,NaClKCl,0.6869,SC,29
50,20,0,0,0.98,0,NaClKCl,0.2606,SC,32.4
150,20,0,0,0.98,0,NaClKCl,0.6515,SC,27.5
50,25,0,0,0.98,0,NaClKCl,0.2131,SC,31.6
150,25,0,0,0.98,0,NaClKCl,0.5661,SC,25.4
50,30,0,0,0.98,0,NaClKCl,0.1789,SC,30.6
150,30,0,0,0.98,0,NaClKCl,0.4934,SC,23.9
50,35,0,0,0.98,0,NaClKCl,0.1526,SC,30.3
150,35,0,0,0.98,0,NaClKCl,0.4327,SC,22.7
50,40,0,0,0.98,0,NaClKCl,0.1303,SC,29.2
150,40,0,0,0.98,0,NaClKCl,0.3843,SC,21.7
50,45,0,0,0.98,0,NaClKCl,0.1121,SC,29.1
150,45,0,0,0.98,0,NaClKCl,0.3433,SC,21.2
50,50,0,0,0.98,0,NaClKCl,0.0954,SC,29.8
150,50,0,0,0.98,0,NaClKCl,0.31,SC,20.9
70,2,0,0,0.98,0,NaClKCl,0.988,LIQUID,58.2
175,2,0,0,0.98,0,NaClKCl,0.9154,LIQUID,42.5
70,4,0,0,0.98,0,NaClKCl,0.9524,LIQUID,52.4
175,4,0,0,0.98,0,NaClKCl,0.8925,LIQUID,40.7
70,6,0,0,0.98,0,NaClKCl,0.9087,LIQUID,46.9
175,6,0,0,0.98,0,NaClKCl,0.8683,LIQUID,38.6
70,8,0,0,0.98,0,NaClKCl,0.8536,SC,42.1
175,8,0,0,0.98,0,NaClKCl,0.8428,SC,36.4
70,10,0,0,0.98,0,NaClKCl,0.7809,SC,38.5
175,10,0,0,0.98,0,NaClKCl,0.8162,SC,34.6
70,12,0,0,0.98,0,NaClKCl,0.6841,SC,36.4
175,12,0,0,0.98,0,NaClKCl,0.7881,SC,32
70,14,0,0,0.98,0,NaClKCl,0.5746,SC,34.9
175,14,0,0,0.98,0,NaClKCl,0.7593,SC,29.9
70,16,0,0,0.98,0,NaClKCl,0.4846,SC,33.5
175,16,0,0,0.98,0,NaClKCl,0.7298,SC,28.1
70,18,0,0,0.98,0,NaClKCl,0.4211,SC,32.7
175,18,0,0,0.98,0,NaClKCl,0.6999,SC,27.3
70,20,0,0,0.98,0,NaClKCl,0.3753,SC,32.3
175,20,0,0,0.98,0,NaClKCl,0.6704,SC,26.5
70,25,0,0,0.98,0,NaClKCl,0.2999,SC,31.3
175,25,0,0,0.98,0,NaClKCl,0.5973,SC,24.5
70,30,0,0,0.98,0,NaClKCl,0.2511,SC,30.6
175,30,0,0,0.98,0,NaClKCl,0.5319,SC,22.5
70,35,0,0,0.98,0,NaClKCl,0.2152,SC,30
175,35,0,0,0.98,0,NaClKCl,0.474,SC,20.9
70,40,0,0,0.98,0,NaClKCl,0.1868,SC,29.7
175,40,0,0,0.98,0,NaClKCl,0.4259,SC,20.2
70,45,0,0,0.98,0,NaClKCl,0.1633,SC,29.2
175,45,0,0,0.98,0,NaClKCl,0.3839,SC,19.4
70,50,0,0,0.98,0,NaClKCl,0.1433,SC,29.3
175,50,0,0,0.98,0,NaClKCl,0.3493,SC,18.9
50,2,0,0,1.98,0,NaClKCl,1.0316,LIQUID,61
100,18,0,0,1.98,0,NaClKCl,0.6203,SC,34.4
50,4,0,0,1.98,0,NaClKCl,0.9893,LIQUID,53.4
100,20,0,0,1.98,0,NaClKCl,0.5652,SC,33.5
50,6,0,0,1.98,0,NaClKCl,0.9339,LIQUID,46.5
100,25,0,0,1.98,0,NaClKCl,0.4601,SC,32
50,8,0,0,1.98,0,NaClKCl,0.8508,SC,40
100,30,0,0,1.98,0,NaClKCl,0.3886,SC,30.8
50,10,0,0,1.98,0,NaClKCl,0.6865,SC,37.1
100,35,0,0,1.98,0,NaClKCl,0.3379,SC,30.1
50,12,0,0,1.98,0,NaClKCl,0.4871,SC,35.4
100,40,0,0,1.98,0,NaClKCl,0.2981,SC,29.7
50,14,0,0,1.98,0,NaClKCl,0.4006,SC,35
100,45,0,0,1.98,0,NaClKCl,0.2672,SC,29.1
50,16,0,0,1.98,0,NaClKCl,0.3516,SC,34.5
100,50,0,0,1.98,0,NaClKCl,0.2402,SC,28.4
50,18,0,0,1.98,0,NaClKCl,0.3174,SC,33.7
120,2,0,0,1.98,0,NaClKCl,0.9917,LIQUID,54.1
50,20,0,0,1.98,0,NaClKCl,0.2909,SC,33.4
120,4,0,0,1.98,0,NaClKCl,0.9632,LIQUID,50.5
50,25,0,0,1.98,0,NaClKCl,0.2434,SC,32.5
120,6,0,0,1.98,0,NaClKCl,0.9317,LIQUID,47
50,30,0,0,1.98,0,NaClKCl,0.2088,SC,31.9
120,8,0,0,1.98,0,NaClKCl,0.897,SC,43.9
50,35,0,0,1.98,0,NaClKCl,0.1826,SC,31.9
120,10,0,0,1.98,0,NaClKCl,0.8588,SC,40.8
50,40,0,0,1.98,0,NaClKCl,0.1599,SC,30.5
120,12,0,0,1.98,0,NaClKCl,0.8172,SC,38.5
50,45,0,0,1.98,0,NaClKCl,0.1418,SC,30.7
120,14,0,0,1.98,0,NaClKCl,0.7723,SC,36.5
50,50,0,0,1.98,0,NaClKCl,0.1247,SC,29.8
120,16,0,0,1.98,0,NaClKCl,0.7252,SC,35.1
70,2,0,0,1.98,0,NaClKCl,1.0203,LIQUID,59.2
120,18,0,0,1.98,0,NaClKCl,0.6775,SC,33.8
70,4,0,0,1.98,0,NaClKCl,0.9842,LIQUID,53.3
120,20,0,0,1.98,0,NaClKCl,0.631,SC,32.7
70,6,0,0,1.98,0,NaClKCl,0.9402,LIQUID,48.5
120,25,0,0,1.98,0,NaClKCl,0.5292,SC,30.7
70,8,0,0,1.98,0,NaClKCl,0.8848,SC,43.8
120,30,0,0,1.98,0,NaClKCl,0.452,SC,29.5
70,10,0,0,1.98,0,NaClKCl,0.8119,SC,40.2
120,35,0,0,1.98,0,NaClKCl,0.3941,SC,28.7
70,12,0,0,1.98,0,NaClKCl,0.715,SC,37.9
120,40,0,0,1.98,0,NaClKCl,0.3491,SC,27.9
70,14,0,0,1.98,0,NaClKCl,0.6053,SC,36.8
120,45,0,0,1.98,0,NaClKCl,0.3128,SC,27.5
70,16,0,0,1.98,0,NaClKCl,0.5151,SC,35.6
120,50,0,0,1.98,0,NaClKCl,0.2827,SC,27
70,18,0,0,1.98,0,NaClKCl,0.4516,SC,34.8
150,2,0,0,1.98,0,NaClKCl,0.9702,LIQUID,48.9
70,20,0,0,1.98,0,NaClKCl,0.4058,SC,34.2
150,4,0,0,1.98,0,NaClKCl,0.9448,LIQUID,45.5
70,25,0,0,1.98,0,NaClKCl,0.3301,SC,33.1
150,6,0,0,1.98,0,NaClKCl,0.9175,LIQUID,43.1
70,30,0,0,1.98,0,NaClKCl,0.2812,SC,31.9
150,8,0,0,1.98,0,NaClKCl,0.8883,SC,41.1
70,35,0,0,1.98,0,NaClKCl,0.2452,SC,31.2
150,10,0,0,1.98,0,NaClKCl,0.8579,SC,38.8
70,40,0,0,1.98,0,NaClKCl,0.2167,SC,30.9
150,12,0,0,1.98,0,NaClKCl,0.8244,SC,36.8
70,45,0,0,1.98,0,NaClKCl,0.1931,SC,30.3
150,14,0,0,1.98,0,NaClKCl,0.7901,SC,35
70,50,0,0,1.98,0,NaClKCl,0.173,SC,29.9
150,16,0,0,1.98,0,NaClKCl,0.7545,SC,34
100,2,0,0,1.98,0,NaClKCl,1.0044,LIQUID,57
150,18,0,0,1.98,0,NaClKCl,0.7184,SC,32
100,4,0,0,1.98,0,NaClKCl,0.9733,LIQUID,52.4
150,20,0,0,1.98,0,NaClKCl,0.6833,SC,30.8
100,6,0,0,1.98,0,NaClKCl,0.9381,LIQUID,48.3
150,25,0,0,1.98,0,NaClKCl,0.5969,SC,28.7
100,8,0,0,1.98,0,NaClKCl,0.8979,SC,44.6
150,30,0,0,1.98,0,NaClKCl,0.5242,SC,27.4
100,10,0,0,1.98,0,NaClKCl,0.8517,SC,41.5
150,35,0,0,1.98,0,NaClKCl,0.4627,SC,26.2
100,12,0,0,1.98,0,NaClKCl,0.7997,SC,38.9
150,40,0,0,1.98,0,NaClKCl,0.4144,SC,25.4
100,14,0,0,1.98,0,NaClKCl,0.7416,SC,37
150,45,0,0,1.98,0,NaClKCl,0.3726,SC,24.8
100,16,0,0,1.98,0,NaClKCl,0.6803,SC,35.6
150,50,0,0,1.98,0,NaClKCl,0.3395,SC,24.3
25,2,0,0,2.97,0,NaClKCl,1.078,GAS,62
100,2,0,0,2.97,0,NaClKCl,1.0433,LIQUID,58.2
25,4,0,0,2.97,0,NaClKCl,1.0252,GAS,51
100,4,0,0,2.97,0,NaClKCl,1.0118,LIQUID,53.5
25,6,0,0,2.97,0,NaClKCl,0.9287,GAS,38.5
100,6,0,0,2.97,0,NaClKCl,0.9763,LIQUID,48.7
25,8,0,0,2.97,0,NaClKCl,0.3434,LIQUID,35.3
100,8,0,0,2.97,0,NaClKCl,0.9359,SC,45.4
25,10,0,0,2.97,0,NaClKCl,0.3037,LIQUID,34.7
100,10,0,0,2.97,0,NaClKCl,0.8894,SC,42.5
25,12,0,0,2.97,0,NaClKCl,0.2762,LIQUID,34.3
100,12,0,0,2.97,0,NaClKCl,0.8373,SC,40.3
25,14,0,0,2.97,0,NaClKCl,0.2553,LIQUID,34.1
100,14,0,0,2.97,0,NaClKCl,0.7791,SC,38.2
25,16,0,0,2.97,0,NaClKCl,0.2381,LIQUID,33.9
100,16,0,0,2.97,0,NaClKCl,0.7177,SC,36.7
25,18,0,0,2.97,0,NaClKCl,0.2233,LIQUID,34
100,18,0,0,2.97,0,NaClKCl,0.6575,SC,35.2
25,20,0,0,2.97,0,NaClKCl,0.2108,LIQUID,34
100,20,0,0,2.97,0,NaClKCl,0.6022,SC,34.7
25,25,0,0,2.97,0,NaClKCl,0.1835,LIQUID,33.2
100,25,0,0,2.97,0,NaClKCl,0.497,SC,33.7
25,30,0,0,2.97,0,NaClKCl,0.1622,LIQUID,32.6
100,30,0,0,2.97,0,NaClKCl,0.425,SC,32.3
25,35,0,0,2.97,0,NaClKCl,0.1436,LIQUID,31.7
100,35,0,0,2.97,0,NaClKCl,0.3745,SC,31.2
25,40,0,0,2.97,0,NaClKCl,0.128,LIQUID,32.3
100,40,0,0,2.97,0,NaClKCl,0.3342,SC,30.6
25,45,0,0,2.97,0,NaClKCl,0.1138,LIQUID,31.6
100,45,0,0,2.97,0,NaClKCl,0.3034,SC,30.1
25,50,0,0,2.97,0,NaClKCl,0.1016,LIQUID,30.8
100,50,0,0,2.97,0,NaClKCl,0.2759,SC,29.6
50,2,0,0,2.97,0,NaClKCl,1.0692,LIQUID,63.5
120,2,0,0,2.97,0,NaClKCl,1.0311,LIQUID,56.2
50,4,0,0,2.97,0,NaClKCl,1.0268,LIQUID,54.9
120,4,0,0,2.97,0,NaClKCl,1.0022,LIQUID,52.7
50,6,0,0,2.97,0,NaClKCl,0.9713,LIQUID,48
120,6,0,0,2.97,0,NaClKCl,0.9704,LIQUID,49.4
50,8,0,0,2.97,0,NaClKCl,0.8882,SC,41.5
120,8,0,0,2.97,0,NaClKCl,0.9355,SC,46.2
50,10,0,0,2.97,0,NaClKCl,0.7238,SC,38.5
120,10,0,0,2.97,0,NaClKCl,0.8971,SC,43.3
50,12,0,0,2.97,0,NaClKCl,0.5244,SC,37.7
120,12,0,0,2.97,0,NaClKCl,0.8552,SC,40.7
50,14,0,0,2.97,0,NaClKCl,0.4378,SC,36.6
120,14,0,0,2.97,0,NaClKCl,0.8101,SC,38.7
50,16,0,0,2.97,0,NaClKCl,0.3887,SC,35.8
120,16,0,0,2.97,0,NaClKCl,0.7629,SC,37.2
50,18,0,0,2.97,0,NaClKCl,0.3545,SC,35.8
120,18,0,0,2.97,0,NaClKCl,0.715,SC,35.7
50,20,0,0,2.97,0,NaClKCl,0.3278,SC,35.5
120,20,0,0,2.97,0,NaClKCl,0.6683,SC,34.6
50,25,0,0,2.97,0,NaClKCl,0.2803,SC,34.8
120,25,0,0,2.97,0,NaClKCl,0.5663,SC,32.3
50,30,0,0,2.97,0,NaClKCl,0.2453,SC,33.5
120,30,0,0,2.97,0,NaClKCl,0.4888,SC,30.9
50,35,0,0,2.97,0,NaClKCl,0.2192,SC,32.9
120,35,0,0,2.97,0,NaClKCl,0.4306,SC,30.3
50,40,0,0,2.97,0,NaClKCl,0.196,SC,32.7
120,40,0,0,2.97,0,NaClKCl,0.3854,SC,29.5
50,45,0,0,2.97,0,NaClKCl,0.1782,SC,32.1
120,45,0,0,2.97,0,NaClKCl,0.349,SC,28.8
50,50,0,0,2.97,0,NaClKCl,0.1605,SC,31.5
120,50,0,0,2.97,0,NaClKCl,0.3187,SC,28.3
70,2,0,0,2.97,0,NaClKCl,1.0588,LIQUID,62.2
150,2,0,0,2.97,0,NaClKCl,1.0109,LIQUID,51.6
70,4,0,0,2.97,0,NaClKCl,1.0223,LIQUID,56.7
150,4,0,0,2.97,0,NaClKCl,0.9851,LIQUID,48.5
70,6,0,0,2.97,0,NaClKCl,0.978,LIQUID,51.3
150,6,0,0,2.97,0,NaClKCl,0.9575,LIQUID,45.8
70,8,0,0,2.97,0,NaClKCl,0.9224,SC,43.8
150,8,0,0,2.97,0,NaClKCl,0.9279,SC,43.5
70,10,0,0,2.97,0,NaClKCl,0.8493,SC,40.8
150,10,0,0,2.97,0,NaClKCl,0.8976,SC,41.1
70,12,0,0,2.97,0,NaClKCl,0.7523,SC,39
150,12,0,0,2.97,0,NaClKCl,0.8635,SC,39.1
70,14,0,0,2.97,0,NaClKCl,0.6424,SC,37.9
150,14,0,0,2.97,0,NaClKCl,0.8288,SC,37.4
70,16,0,0,2.97,0,NaClKCl,0.5522,SC,36.6
150,16,0,0,2.97,0,NaClKCl,0.7931,SC,35.8
70,18,0,0,2.97,0,NaClKCl,0.4886,SC,36.2
150,18,0,0,2.97,0,NaClKCl,0.7568,SC,34.4
70,20,0,0,2.97,0,NaClKCl,0.4427,SC,35.7
150,20,0,0,2.97,0,NaClKCl,0.7218,SC,33.5
70,25,0,0,2.97,0,NaClKCl,0.3669,SC,34.8
150,25,0,0,2.97,0,NaClKCl,0.6346,SC,31.5
70,30,0,0,2.97,0,NaClKCl,0.3179,SC,34.1
150,30,0,0,2.97,0,NaClKCl,0.562,SC,30.1
70,35,0,0,2.97,0,NaClKCl,0.2818,SC,33.4
150,35,0,0,2.97,0,NaClKCl,0.4996,SC,28.9
70,40,0,0,2.97,0,NaClKCl,0.2532,SC,33
150,40,0,0,2.97,0,NaClKCl,0.4516,SC,28.1
70,45,0,0,2.97,0,NaClKCl,0.2295,SC,32.4
150,45,0,0,2.97,0,NaClKCl,0.4088,SC,27.3
70,50,0,0,2.97,0,NaClKCl,0.2093,SC,32.2
150,50,0,0,2.97,0,NaClKCl,0.3762,SC,26.9
50,2,0,0,4.95,0,NaClKCl,1.1175,LIQUID,65.8
100,2,0,0,4.95,0,NaClKCl,1.0928,LIQUID,61.3
50,4,0,0,4.95,0,NaClKCl,1.075,LIQUID,57.2
100,4,0,0,4.95,0,NaClKCl,1.061,LIQUID,57.8
50,6,0,0,4.95,0,NaClKCl,1.0194,LIQUID,50.7
100,6,0,0,4.95,0,NaClKCl,1.0251,LIQUID,53.2
50,8,0,0,4.95,0,NaClKCl,0.9362,SC,44.8
100,8,0,0,4.95,0,NaClKCl,0.9845,SC,49.4
50,10,0,0,4.95,0,NaClKCl,0.7716,SC,41.8
100,10,0,0,4.95,0,NaClKCl,0.9376,SC,46.1
50,12,0,0,4.95,0,NaClKCl,0.5722,SC,40.1
100,12,0,0,4.95,0,NaClKCl,0.8855,SC,43.9
50,14,0,0,4.95,0,NaClKCl,0.4855,SC,39.3
100,14,0,0,4.95,0,NaClKCl,0.8271,SC,42.1
50,16,0,0,4.95,0,NaClKCl,0.4364,SC,38.9
100,16,0,0,4.95,0,NaClKCl,0.7656,SC,40.6
50,18,0,0,4.95,0,NaClKCl,0.4021,SC,38.4
100,18,0,0,4.95,0,NaClKCl,0.7052,SC,39.5
50,20,0,0,4.95,0,NaClKCl,0.3752,SC,38
100,20,0,0,4.95,0,NaClKCl,0.6495,SC,38
50,25,0,0,4.95,0,NaClKCl,0.3277,SC,37
100,25,0,0,4.95,0,NaClKCl,0.5444,SC,36.7
50,30,0,0,4.95,0,NaClKCl,0.2922,SC,36.6
100,30,0,0,4.95,0,NaClKCl,0.4718,SC,35.3
50,35,0,0,4.95,0,NaClKCl,0.2663,SC,36.2
100,35,0,0,4.95,0,NaClKCl,0.4214,SC,34.8
50,40,0,0,4.95,0,NaClKCl,0.2425,SC,35.6
100,40,0,0,4.95,0,NaClKCl,0.3806,SC,34.2
50,45,0,0,4.95,0,NaClKCl,0.2251,SC,35.4
100,45,0,0,4.95,0,NaClKCl,0.3501,SC,33.8
50,50,0,0,4.95,0,NaClKCl,0.2066,SC,34.7
100,50,0,0,4.95,0,NaClKCl,0.3219,SC,33.2
70,2,0,0,4.95,0,NaClKCl,1.1079,LIQUID,64.9
150,2,0,0,4.95,0,NaClKCl,1.0628,LIQUID,55.7
70,4,0,0,4.95,0,NaClKCl,1.0709,LIQUID,58.6
150,4,0,0,4.95,0,NaClKCl,1.0365,LIQUID,52.4
70,6,0,0,4.95,0,NaClKCl,1.0263,LIQUID,52.9
150,6,0,0,4.95,0,NaClKCl,1.0085,LIQUID,49.8
70,8,0,0,4.95,0,NaClKCl,0.9705,SC,47.7
150,8,0,0,4.95,0,NaClKCl,0.9786,SC,46.8
70,10,0,0,4.95,0,NaClKCl,0.8973,SC,44.3
150,10,0,0,4.95,0,NaClKCl,0.9483,SC,44.3
70,12,0,0,4.95,0,NaClKCl,0.8001,SC,42.3
150,12,0,0,4.95,0,NaClKCl,0.9134,SC,42.6
70,14,0,0,4.95,0,NaClKCl,0.6901,SC,40.8
